Mon, Oct 09, 2017	11:16 AM
 Notes: GUA_ 4e-09_30s_100917
 waiting time: 50.000
 time(s)	 temp (K)	 MS1=1.994	 MS2=17.798	 MS3=26.922	 MS4=27.907	 MS5=28.936	 MS6=30.937	 MS7=78.871	 MS8=125.586
279.964	915.000	2372.977	900.643	527.465	7633.831	897.587	210.417	121.198	231.267
280.924	918.000	2388.783	903.535	534.254	7664.284	901.344	209.092	122.255	233.483
281.884	921.000	2429.285	906.337	527.695	7705.792	901.471	209.640	121.173	231.610
282.843	923.600	2478.549	908.935	530.892	7676.791	901.599	207.755	121.911	231.241
283.803	926.500	2513.587	908.718	533.859	7763.029	901.611	210.914	122.459	231.139
284.781	929.500	2563.272	909.865	527.020	7772.594	908.578	211.780	121.364	230.171
285.743	932.500	2599.189	926.740	529.771	7776.874	914.361	212.149	121.402	230.451
286.705	935.500	2663.788	923.875	529.707	7800.233	907.279	209.194	121.542	231.177
287.666	938.100	2720.848	930.905	533.694	7837.920	912.488	211.105	121.873	230.502
288.629	941.000	2769.705	928.587	530.127	7840.900	911.202	210.595	122.153	230.655
289.590	944.000	2848.441	933.274	529.898	7824.075	911.266	211.423	121.389	229.038
290.550	946.700	2877.162	938.662	531.796	7881.733	915.227	211.818	122.676	230.808
291.537	949.600	2941.112	941.833	538.100	7872.015	918.653	208.761	121.402	231.012
292.523	952.600	3021.453	943.502	529.898	7851.688	906.617	210.786	121.797	234.642
293.508	955.500	3091.491	963.001	531.503	7875.645	923.658	211.461	121.606	230.388
294.509	958.500	3170.597	969.076	533.413	7847.905	914.437	209.831	121.962	229.853
295.483	961.500	3259.115	970.248	530.318	7895.629	912.246	211.092	121.669	229.751
296.474	964.400	3372.521	974.400	531.159	7836.366	913.978	209.449	121.275	231.050
297.456	967.400	3434.853	979.469	532.700	7840.263	913.596	210.200	121.568	227.153
298.445	970.300	3543.953	998.294	538.406	7829.183	917.850	210.812	122.408	228.936
299.427	973.300	3656.378	996.625	533.503	7802.614	915.940	210.850	121.899	229.802
300.405	976.300	3756.767	1001.796	525.428	7796.896	915.048	211.194	122.026	228.503
301.389	979.200	3896.001	1015.220	534.241	7781.344	915.838	213.652	121.580	226.860
302.384	982.200	4042.076	1022.620	532.012	7771.830	915.851	210.926	121.784	232.744
303.343	985.200	4151.877	1043.406	535.579	7740.537	915.940	212.009	121.759	229.687
304.302	988.100	4284.871	1038.796	535.540	7729.775	911.851	213.028	122.727	227.165
305.264	990.800	4449.922	1053.977	536.827	7724.553	907.432	212.238	121.937	229.496
306.227	993.700	4588.380	1057.162	535.693	7680.217	909.724	213.550	123.019	229.980
307.186	996.700	4768.996	1068.561	537.171	7716.592	917.010	213.117	122.255	231.789
308.147	999.300	4919.324	1084.621	539.871	7685.452	914.182	211.601	122.421	228.452
309.105	1002.300	5131.641	1096.988	542.189	7671.391	918.309	212.493	122.446	228.184
310.063	1005.200	5319.300	1116.641	541.195	7675.415	910.412	214.416	122.586	227.840
